"","Nlist","Y.intv.5","Y.intv.25","Y.intv.50","Y.intv.75","Y.intv.95","Y.intv.mean","Y.global.5","Y.global.25","Y.global.50","Y.global.75","Y.global.95","Y.global.mean","Y.plugin.5","Y.plugin.25","Y.plugin.50","Y.plugin.75","Y.plugin.95","Y.plugin.mean","Y.heuristic.5","Y.heuristic.25","Y.heuristic.50","Y.heuristic.75","Y.heuristic.95","Y.heuristic.mean","Y.id.5","Y.id.25","Y.id.50","Y.id.75","Y.id.95","Y.id.mean","Y.time.global.5","Y.time.global.25","Y.time.global.50","Y.time.global.75","Y.time.global.95","Y.time.global.mean","Y.time.heuristic.5","Y.time.heuristic.25","Y.time.heuristic.50","Y.time.heuristic.75","Y.time.heuristic.95","Y.time.heuristic.mean","Y.time.id.5","Y.time.id.25","Y.time.id.50","Y.time.id.75","Y.time.id.95","Y.time.id.mean","Y.time.naive.5","Y.time.naive.25","Y.time.naive.50","Y.time.naive.75","Y.time.naive.95","Y.time.naive.mean"
"11",550,0,0,0,0,0,0,0.0112616628950119,0.0154672638570786,0.0231856322818756,0.0263815321651459,0.030409314648819,0.0213321902456665,0.0284550666085126,0.0395960408671586,0.0432459470756963,0.053169950105392,0.0545512112083376,0.0433156575152344,0.016879813495584,0.0460699116202788,0.0497047792199568,0.0618941500656301,0.0682781308108347,0.0474250511734824,0.0168181574648423,0.0461825620689045,0.049807038953417,0.0620186052683397,0.0684032015452922,0.0474969226438037,3.64599999999998,5.84199999999998,5.86799999999994,6.27100000000007,6.37819999999999,5.60103999999999,2.25040000000001,3.428,3.48500000000001,3.56599999999992,3.68039999999994,3.28195999999998,0.750600000000031,1.04899999999998,1.06500000000005,1.16399999999999,1.25520000000001,1.05676000000001,0.152999999999975,0.240999999999985,0.261000000000081,0.27800000000002,0.331600000000026,0.252920000000017
"12",600,0,0,0,0,0,0,0.0175726378037262,0.0199544698467255,0.0218885801836014,0.0315876794239044,0.0369319831046295,0.0257351936544037,0.0190622552513065,0.0226031020677311,0.0267303135870619,0.0345676073485799,0.0379030883172296,0.028163005021993,0.0178989956409327,0.0234237298997561,0.0264973290235201,0.0463631582363605,0.0600399191686217,0.0352522277275101,0.0179254859120242,0.0234552254907608,0.0265457440386613,0.04649234102211,0.0601579428919855,0.0353221409856653,3.85140000000006,6.673,6.88599999999997,8.10500000000002,8.82420000000002,6.86792000000001,2.32239999999997,3.5440000000001,3.56400000000008,3.58100000000002,3.64820000000007,3.33192000000005,0.805400000000031,1.17099999999994,1.21199999999999,1.25799999999992,1.26999999999991,1.14327999999996,0.179599999999982,0.357999999999947,0.359000000000037,0.407000000000039,0.840600000000063,0.428840000000014
"13",650,0,0,0,0,0,0,0.0129485647940826,0.0203401948947906,0.0230688369552612,0.02498919562397,0.0262248413887405,0.0212065275145721,0.0114525059577227,0.0170079019858454,0.0225269531183482,0.0246306715337574,0.0289992714315101,0.0208641209989183,0.0119602029303859,0.0269487882281964,0.0302598312013186,0.0309578563250762,0.0311127748149843,0.0255062073595971,0.0119154614007011,0.0270117063868743,0.0303049959560761,0.0309906931428542,0.0311454771463438,0.0255265937574357,4.29039999999995,6.48399999999992,6.822,6.90199999999993,6.94599999999998,6.28887999999996,2.34780000000003,3.37900000000002,3.39499999999998,3.41200000000003,3.52320000000004,3.21140000000002,0.834599999999978,1.24899999999991,1.25999999999999,1.27599999999995,1.29759999999999,1.18343999999996,0.175,0.295000000000073,0.317000000000007,0.532000000000039,0.540800000000013,0.371960000000026
"14",700,0,0,0,0,0,0,0.00409546907695771,0.0113904898206711,0.0116402228752136,0.0202202205583572,0.0341168592490006,0.0166227332133865,0.0144970199437074,0.017395159697394,0.0207692437568346,0.0350355622799784,0.0378610585781486,0.0251079766784368,0.0119167188945484,0.0174140995890686,0.0288585229513372,0.0558426615398407,0.0569288997363826,0.0339716234173366,0.0119694395136479,0.0174296748149327,0.0289541592425006,0.0559479555290222,0.0570045431906618,0.0340409720761708,3.83299999999995,6.11300000000006,6.23599999999999,6.42899999999997,6.44819999999997,5.81183999999999,2.38159999999991,3.58000000000004,3.596,3.63,3.65959999999993,3.36943999999998,0.854199999999992,1.23099999999999,1.29200000000003,1.29499999999996,1.31900000000003,1.19824,0.17120000000009,0.259999999999991,0.278999999999996,0.324999999999932,0.457799999999975,0.298599999999997
"15",750,0,0,0,0,0,0,0.00781615591098784,0.0132491817033768,0.0168572074962616,0.0196896290267944,0.0260065879840088,0.0167679490825272,0.00840019075107402,0.00909437995060985,0.0145884437047064,0.0209759075290057,0.0444796830326897,0.0206482003088245,0.0147272232761764,0.0342750296478907,0.0369569768465042,0.0435622149898529,0.045041590056076,0.0340091853980255,0.0147733527333323,0.0343186552808126,0.0370281477725983,0.0436361688568115,0.0451164282334391,0.0340712984168561,3.85740000000005,6.52700000000004,6.77499999999986,6.98899999999981,7.30340000000001,6.29035999999996,2.2476000000001,3.60599999999999,3.61699999999996,3.65699999999993,3.68660000000013,3.36284000000002,0.791999999999962,1.17600000000016,1.20399999999995,1.22299999999996,1.31419999999998,1.14184,0.17559999999994,0.329999999999927,0.384000000000015,0.454000000000178,0.670799999999963,0.402880000000005
"16",800,0,0,0,0,0,0,0.0128872568848419,0.0158207964069366,0.0171778891527176,0.02602947920475,0.0279280950206375,0.0199169571486664,0.0130711163544732,0.0270202280660022,0.0273445470364615,0.0278800345399274,0.0287398377871873,0.0241566873335969,0.0132057506209671,0.0207482445897639,0.0335291264091134,0.0348606364821613,0.0473892395212114,0.0301959049781561,0.0132336716605782,0.0207088780501962,0.0335900948826671,0.0349177260903239,0.0474775626635909,0.0302398181786537,3.53499999999995,5.55499999999984,5.60000000000014,5.63999999999987,5.73920000000007,5.21383999999997,2.23420000000006,3.37100000000009,3.47799999999984,3.48500000000013,3.52340000000013,3.21832000000005,0.774199999999973,1.08700000000022,1.20000000000005,1.20499999999993,1.2753999999999,1.10832000000001,0.158600000000069,0.232999999999947,0.236000000000104,0.282999999999902,0.363799999999992,0.254880000000003
"17",850,0,0,0,0,0,0,0.00837548499832154,0.0111413348228455,0.0139162577672958,0.0154318815826416,0.0174160240010071,0.0132171112641144,0.00978688243160407,0.0177386494938422,0.0209559778415504,0.0351542992450583,0.0382451423650458,0.0241331440783076,0.0153217634216443,0.0169289560912862,0.0173455049554376,0.0481155678811241,0.0485567198699906,0.0291954004098578,0.0153752238548469,0.016967622413237,0.0174053593612054,0.048196392217709,0.0486237244699826,0.0292554111480904,3.42040000000011,5.12999999999988,5.81099999999992,5.95700000000011,6.11300000000006,5.28628000000001,2.13959999999997,3.11799999999994,3.16200000000003,3.16200000000003,3.18280000000009,2.95288000000001,0.791799999999921,1.09500000000003,1.14099999999985,1.16099999999983,1.16339999999996,1.07043999999992,0.167000000000007,0.295000000000073,0.312999999999874,0.337999999999965,0.413999999999987,0.305399999999981
"18",900,0,0,0,0,0,0,0.0135537586793518,0.0142930873458862,0.0151969324085235,0.0172118497867584,0.023064874948349,0.0169197854585266,0.00919157700514549,0.0157788435383777,0.0178962559820449,0.0279900500360767,0.0472363910502583,0.0242515772464281,0.0119380680641482,0.012758579620515,0.030657934533204,0.0429985465648227,0.0534156927415382,0.030833596035863,0.0119412883507824,0.0127594699483395,0.0306672947803921,0.0430543611820327,0.0534594502662934,0.0308557182799032,3.6617999999999,6.51700000000005,6.56099999999992,6.65300000000002,6.83540000000007,6.04563999999999,2.23119999999999,3.42000000000007,3.49900000000002,3.54600000000005,3.59639999999995,3.25852000000002,0.808200000000124,1.06500000000005,1.30400000000009,1.30899999999997,1.31779999999994,1.16080000000004,0.167999999999984,0.30399999999986,0.311999999999898,0.379999999999882,0.464000000000078,0.32559999999994
"19",950,0,0,0,0,0,0,0.0102957744806671,0.0269954879756928,0.0309261801013947,0.0325293388839722,0.0394036276976013,0.0275388105937958,0.0185475249746871,0.0199920798223247,0.0203999615290032,0.0401204303842354,0.0434559033802158,0.0285977259255104,0.0327297718185385,0.050014470506387,0.0517055798614603,0.0558075798892774,0.0636772070977984,0.0503161682607259,0.0327605638352705,0.0500561794839859,0.0517373555367821,0.0558456493758955,0.0637253042063382,0.0503542124467408,3.86039999999998,6.87799999999993,7.15499999999997,7.23900000000003,7.39820000000009,6.50612,2.33960000000011,3.7940000000001,3.86400000000003,3.88100000000009,3.9418000000001,3.56408000000009,0.889599999999973,1.36400000000003,1.41799999999989,1.47500000000014,1.48219999999997,1.32576,0.179000000000042,0.330999999999904,0.348999999999933,0.356999999999971,0.367400000000089,0.316679999999988
"20",1000,0,0,0,0,0,0,0.0126966744273377,0.0159164629821777,0.0168368868850708,0.018170417796135,0.0282399420689011,0.0187145636178207,0.00432967279159411,0.0120733189628888,0.0156485567471187,0.0175121809155575,0.0206731980993871,0.013818254053936,0.00801791493081092,0.0121819485239506,0.0184627922750473,0.0459730511734009,0.0497956646099853,0.0268692032948112,0.00800502270542621,0.0122071150205851,0.0185238339282036,0.0460091860422611,0.0498443835690784,0.0268995635136938,3.66920000000009,5.75,5.827,6.37699999999995,6.60260000000007,5.64516000000002,2.31200000000003,3.37200000000007,3.41300000000001,3.42900000000009,3.47620000000006,3.20044000000005,0.897999999999956,1.32999999999993,1.35799999999995,1.38400000000001,1.39439999999995,1.27287999999996,0.182199999999966,0.287000000000035,0.288999999999987,0.317999999999984,0.390799999999899,0.293399999999974
